Дата и время;Tвх,        ⁰С;Pвх, кг/см2;Tвых,       ⁰С;Pвых, кг/см2;Q, м3/час
14.08.2017 8:00;16;32,3;13;5,9;400
14.08.2017 6:00;14;32,3;12;5,9;400
14.08.2017 4:00;16;32,3;14;6;400
14.08.2017 2:00;16;32,4;14;6;400
14.08.2017;15;32,4;13;6;400
13.08.2017 22:00;16;32,5;13;5,9;600
13.08.2017 20:00;17;32,5;16;5,8;500
13.08.2017 18:00;19;32,6;18;5,9;400
13.08.2017 16:00;19;32,6;18;5,9;400
13.08.2017 14:00;18;32,5;17;5,9;400
13.08.2017 12:00;17;32,5;16;5,9;500
13.08.2017 10:00;17;32,6;15;5,9;500
13.08.2017 8:00;17;32,6;15;5,9;400
13.08.2017 6:00;17;32,6;14;6;400
13.08.2017 4:00;18;32,5;14;5,9;400
13.08.2017 2:00;18;32,5;14;5,9;400
13.08.2017;19;32,6;15;5,9;400
12.08.2017 22:00;19;32,5;15;5,9;500
12.08.2017 20:00;18;32,4;15;5,9;400
12.08.2017 18:00;19;32,5;16;5,9;400
12.08.2017 16:00;18;32,6;17;5,9;400
12.08.2017 14:00;17;32,6;15;5,9;500
12.08.2017 12:00;16;32,6;14;5,9;500
12.08.2017 10:00;16;32,6;14;5,9;500
12.08.2017 8:00;16;32,6;15;5,9;400
12.08.2017 6:00;16;32,6;15;5,9;400
12.08.2017 4:00;16;32,7;13;5,9;300
12.08.2017 2:00;15;32,7;12;5,9;400
12.08.2017;15;32,6;12;5,8;400
11.08.2017 22:00;16;32,6;13;5,8;400
11.08.2017 20:00;16;32,6;13;5,8;400
11.08.2017 18:00;19;32,5;15;5,8;400
11.08.2017 16:00;23;32,5;19;5,9;300
11.08.2017 14:00;23;32,5;19;5,9;300
11.08.2017 12:00;21;32,4;18;5,9;400
11.08.2017 10:00;19;32,7;16;5,9;400
11.08.2017 8:00;17;32,6;14;5,9;400
11.08.2017 6:00;14;33,7;13;5,9;400
11.08.2017 4:00;14;32,6;14;5,9;400
11.08.2017 2:00;15;32,6;14;5,9;400
11.08.2017;15;32,5;14;5,9;400
10.08.2017 22:00;16;32,5;12;5,9;600
10.08.2017 20:00;17;32,5;16;5,8;500
10.08.2017 18:00;18;32,5;17;5,8;400
10.08.2017 16:00;18;32,6;15;5,9;400
10.08.2017 14:00;18;32,7;14;5,9;400
10.08.2017 12:00;15;32,9;12;5,9;400
10.08.2017 10:00;15;32,9;12;5,9;400
10.08.2017 8:00;16;32,8;11;5,8;400
10.08.2017 6:00;16;32,8;11;5,9;400
10.08.2017 4:00;15;32,8;13;5,9;400
10.08.2017 2:00;16;32,8;14;5,9;400
10.08.2017;17;32,8;14;5,9;400
09.08.2017 22:00;18;32,9;13;5,9;500
09.08.2017 20:00;18;33;12;5,8;600
09.08.2017 18:00;18;33,1;17;5,9;300
09.08.2017 16:00;18;33,1;20;5,9;400
09.08.2017 14:00;17;33;18;5,9;400
09.08.2017 12:00;18;33;17;5,9;400
09.08.2017 10:00;17;32,9;16;5,9;400
09.08.2017 8:00;17;32,9;16;5,9;500
09.08.2017 6:00;17;32,8;11;5,9;400
09.08.2017 4:00;19;32,7;15;5,9;400
09.08.2017 2:00;19;32,6;14;5,9;400
09.08.2017;19;32,6;14;5,9;400
08.08.2017 22:00;19;32,6;15;5,9;300
08.08.2017 20:00;19;32,7;15;6;300
08.08.2017 18:00;21;32,8;16;5,8;400
08.08.2017 16:00;20;33,1;17;5,9;400
08.08.2017 14:00;21;33,2;17;5,9;400
08.08.2017 12:00;18;33,1;15;5,9;400
08.08.2017 10:00;18;32,9;14;5,9;400
08.08.2017 8:00;17;33;11;5,9;400
08.08.2017 6:00;16;33;12;5,9;400
08.08.2017 4:00;16;33;10;5,9;300
08.08.2017 2:00;16;33;10;5,9;400
08.08.2017;16;33;10;5,9;400
07.08.2017 22:00;17;33;10;5,8;500
07.08.2017 20:00;19;33,2;12;5,8;400
07.08.2017 18:00;19;33,5;13;5,8;400
07.08.2017 16:00;21;34,2;21;5,9;400
07.08.2017 14:00;21;34,5;21;5,9;400
07.08.2017 12:00;19;34,5;19;5,9;400
07.08.2017 10:00;18;34,7;13;5,9;400
07.08.2017 8:00;17;34,8;11;5,9;400
07.08.2017 6:00;16;34,8;11;6;400
07.08.2017 4:00;16;34,8;11;6;400
07.08.2017 2:00;16;34,7;11;6;400
07.08.2017;16;34,4;11;5,9;400
06.08.2017 22:00;17;34,3;12;5,9;400
06.08.2017 20:00;17;34,3;12;5,9;400
06.08.2017 18:00;17;34,3;12;5,9;400
06.08.2017 16:00;17;34,3;10;5,9;400
06.08.2017 14:00;17;34,4;10;5,9;400
06.08.2017 12:00;17;34,5;10;5,8;400
06.08.2017 10:00;16;34,6;10;5,8;400
06.08.2017 8:00;17;34,8;10;5,9;300
06.08.2017 6:00;17;34,9;11;5,9;400
06.08.2017 4:00;17;35,1;12;6;400
06.08.2017 2:00;17;35;12;6;400
06.08.2017;17;34,8;12;5,9;400
05.08.2017 22:00;17;34,6;12;0;400
05.08.2017 20:00;17;34,3;13;5,9;400
05.08.2017 18:00;18;34,4;14;5,9;400
05.08.2017 16:00;20;34,1;14;5,9;400
05.08.2017 14:00;20;33,8;15;5,9;400
05.08.2017 12:00;19;33,7;14;5,9;400
05.08.2017 10:00;18;33,8;13;5,9;400
05.08.2017 8:00;17;33,5;13;5,9;400
05.08.2017 6:00;17;33,1;12;6;400
05.08.2017 4:00;17;33;12;6;400
05.08.2017 2:00;18;32,9;12;6;400
05.08.2017;18;32,6;12;5,9;400
04.08.2017 22:00;19;32,5;13;5,9;400
04.08.2017 20:00;19;32,7;12;5,9;400
04.08.2017 18:00;22;32,3;14;5,9;400
04.08.2017 16:00;20;32,5;15;5,8;400
04.08.2017 14:00;18;32,5;14;5,9;400
04.08.2017 12:00;20;32,6;15;5,9;400
04.08.2017 10:00;20;32,8;15;5,9;400
04.08.2017 8:00;18;32,9;13;5,9;400
04.08.2017 6:00;17;32,9;13;5,9;400
04.08.2017 4:00;18;32,8;11;5,9;300
04.08.2017 2:00;18;32,9;11;5,9;400
04.08.2017;18;33;11;5,9;400
03.08.2017 22:00;18;33,1;11;5,9;400
03.08.2017 20:00;22;33,4;12;5,8;400
03.08.2017 18:00;26;33,7;21;5,8;0
03.08.2017 16:00;24;33,6;24;5,9;0
03.08.2017 14:00;22;34;23;5,9;0
03.08.2017 12:00;22;33,7;23;6;0
03.08.2017 10:00;21;33,1;22;6,1;100
03.08.2017 8:00;17;32,7;14;6;300
03.08.2017 6:00;15;32,1;11;5,9;500
03.08.2017 4:00;15;32,1;13;5,9;300
03.08.2017 2:00;16;32,1;12;6;300
03.08.2017;16;31,9;12;6;500
02.08.2017 22:00;17;31,9;13;5,9;400
02.08.2017 20:00;18;32,2;15;5,9;400
02.08.2017 18:00;19;32,4;15;6;400
02.08.2017 16:00;18;32,6;12;6;300
02.08.2017 14:00;17;32,8;11;6;400
02.08.2017 12:00;17;33,1;11;6;400
02.08.2017 10:00;17;33,1;10;5,9;400
02.08.2017 8:00;17;33;11;5,8;400
02.08.2017 6:00;18;32,7;12;5,9;300
02.08.2017 4:00;18;33,1;15;6;300
02.08.2017 2:00;18;33,4;15;6;300
02.08.2017;18;33,2;15;6;400
01.08.2017 22:00;21;33,2;14;5,9;400
01.08.2017 20:00;22;33,4;14;5,9;500
01.08.2017 18:00;21;33,4;20;5,7;400
01.08.2017 16:00;21;33,3;20;5,9;300
01.08.2017 14:00;21;33,1;16;5,9;400
01.08.2017 12:00;20;32,9;14;5,9;500
01.08.2017 10:00;19;32,7;16;5,8;400
01.08.2017 8:00;20;32,9;18;5,8;400
01.08.2017 6:00;20;32,8;17;5,9;400
01.08.2017 4:00;19;32,4;15;5,9;400
01.08.2017 2:00;20;32,3;15;5,9;300
01.08.2017;20;32,2;15;5,9;300
31.07.2017 22:00;20;32,5;14;5,9;400
31.07.2017 20:00;21;32,4;15;5,8;400
31.07.2017 18:00;23;32,4;18;5,8;300
31.07.2017 16:00;23;32,4;21;5,9;300
31.07.2017 14:00;22;32,4;20;5,9;400
31.07.2017 12:00;21;32,4;19;5,8;400
31.07.2017 10:00;21;32,3;20;5,8;400
31.07.2017 8:00;19;32,4;17;5,9;300
31.07.2017 6:00;17;32,5;14;6;400
31.07.2017 4:00;18;32,4;12;6;400
31.07.2017 2:00;19;32,5;14;6;400
31.07.2017;20;32,2;14;6;400
30.07.2017 22:00;21;32,5;15;5,9;400
30.07.2017 20:00;22;32,5;16;5,9;400
30.07.2017 18:00;22;32,5;16;5,9;400
30.07.2017 16:00;23;32,6;16;5,9;400
30.07.2017 14:00;22;32,6;15;5,8;400
30.07.2017 12:00;21;32,6;16;5,8;400
30.07.2017 10:00;25;32,7;15;5,8;300
30.07.2017 8:00;21;32,9;14;5,9;300
30.07.2017 6:00;18;33;12;6;300
30.07.2017 4:00;18;32,8;12;5,9;400
30.07.2017 2:00;19;32,6;13;5,9;400
30.07.2017;19;32,5;13;5,9;400
29.07.2017 22:00;19;32,5;13;5,9;400
29.07.2017 20:00;20;32,5;14;5,9;400
29.07.2017 18:00;20;32,5;14;5,9;400
29.07.2017 16:00;20;32,4;14;5,9;400
29.07.2017 14:00;20;32,5;14;5,9;400
29.07.2017 12:00;20;32,6;14;5,9;400
29.07.2017 10:00;19;32,8;13;5,9;400
29.07.2017 8:00;17;33;12;6;400
29.07.2017 6:00;17;33,2;12;6;400
29.07.2017 4:00;21;33,2;13;5,9;400
29.07.2017 2:00;21;33,2;13;5,9;400
29.07.2017;23;33,5;14;5,8;400
28.07.2017 22:00;24;34,1;15;5,8;400
28.07.2017 20:00;24;34,2;16;5,9;400
28.07.2017 18:00;24;34;15;5,8;500
28.07.2017 16:00;21;34;15;5,7;400
28.07.2017 14:00;19;33,8;15;5,8;300
28.07.2017 12:00;19;33,6;15;5,9;400
28.07.2017 10:00;18;33,2;17;5,9;400
28.07.2017 8:00;18;33,3;17;5,9;400
28.07.2017 6:00;17;33,3;15;6;400
28.07.2017 4:00;17;33,2;15;6;400
28.07.2017 2:00;17;33,1;15;5,9;400
28.07.2017;18;33,1;16;5,9;400
27.07.2017 22:00;19;33,1;16;5,9;400
27.07.2017 20:00;21;33,2;18;5,8;400
27.07.2017 18:00;25;33,3;19;5,8;400
27.07.2017 16:00;27;33,5;20;5,8;300
27.07.2017 14:00;19;33,8;15;5,8;300
27.07.2017 12:00;19;33,8;15;5,8;300
27.07.2017 10:00;22;33,9;16;5,8;400
27.07.2017 8:00;19;34,2;12;5,9;400
27.07.2017 6:00;19;34,3;12;5,9;400
27.07.2017 4:00;17;34;11;5,9;400
27.07.2017 2:00;18;34,2;12;5,9;400
27.07.2017;18;34;12;5,9;400
26.07.2017 22:00;18;34;12;5,8;400
26.07.2017 20:00;20;34;13;5,8;400
26.07.2017 18:00;20;33,8;15;5,8;300
26.07.2017 16:00;21;33,8;20;5,8;300
26.07.2017 14:00;20;33,8;20;5,9;300
26.07.2017 12:00;19;33,7;17;5,9;400
26.07.2017 10:00;18;33,7;18;5,9;300
26.07.2017 8:00;17;33,8;17;5,9;300
26.07.2017 6:00;17;33,7;15;5,9;400
26.07.2017 4:00;18;33,7;13;5,9;400
26.07.2017 2:00;18;33,5;14;5,9;400
26.07.2017;18;33;14;5,8;400
25.07.2017 22:00;19;32,7;14;5,8;500
25.07.2017 20:00;20;32,2;15;5,8;400
25.07.2017 18:00;20;32;16;5,8;400
25.07.2017 16:00;20;31,5;16;5,9;400
25.07.2017 14:00;20;31,5;16;5,8;400
25.07.2017 12:00;18;32,8;14;5,8;400
25.07.2017 10:00;17;32,7;15;5,8;300
25.07.2017 8:00;15;32,7;13;5,8;400
25.07.2017 6:00;15;32,7;13;5,8;400
25.07.2017 4:00;17;32,9;18;5,8;400
25.07.2017 2:00;17;33,2;18;5,8;400
25.07.2017;17;33,3;18;5,8;400
24.07.2017 22:00;18;33,4;16;5,8;400
24.07.2017 20:00;19;33,5;13;5,8;400
24.07.2017 18:00;19;33,2;17;5,8;500
24.07.2017 16:00;19;32,8;17;5,8;400
24.07.2017 14:00;19;32,8;17;5,8;400
24.07.2017 12:00;22;32,7;18;5,8;400
24.07.2017 10:00;21;32,8;16;5,8;400
24.07.2017 8:00;19;33,1;15;5,8;400
24.07.2017 6:00;18;33;14;5,9;400
24.07.2017 4:00;24;33;14;5,9;300
24.07.2017 2:00;22;33,1;14;5,9;400
24.07.2017;22;33;13;5,8;400
23.07.2017 22:00;24;33,3;14;5,8;400
23.07.2017 20:00;26;34;19;5,8;300
23.07.2017 18:00;24;34;16;5,8;400
23.07.2017 16:00;21;33,9;18;5,7;300
23.07.2017 14:00;19;33,8;16;5,8;300
23.07.2017 12:00;17;33,4;16;5,6;400
23.07.2017 10:00;17;33,1;16;5,6;400
23.07.2017 8:00;17;33,1;16;5,8;200
23.07.2017 6:00;17;33;16;5,9;400
23.07.2017 4:00;18;32,9;17;5,9;400
23.07.2017 2:00;18;33;16;5,8;400
23.07.2017;18;33,3;17;5,8;400
22.07.2017 22:00;19;33,4;17;5,8;400
22.07.2017 20:00;19;33,4;17;5,8;400
22.07.2017 18:00;19;33,3;18;5,9;400
22.07.2017 16:00;22;33,2;9;5,8;500
22.07.2017 14:00;22;33,3;10;5,8;400
22.07.2017 12:00;24;33,5;15;5,8;100
22.07.2017 10:00;21;33,5;13;5,9;100
22.07.2017 8:00;19;33,5;12;6;100
22.07.2017 6:00;18;33,4;12;6;100
22.07.2017 4:00;19;33,4;18;6;100
22.07.2017 2:00;19;33,5;18;5,9;100
22.07.2017;19;33,4;18;5,9;100
21.07.2017 22:00;22;33,4;20;5,9;100
21.07.2017 20:00;22;33,8;20;5,9;100
21.07.2017 18:00;23;33,9;20;5,9;200
21.07.2017 16:00;22;33,8;21;5,9;300
21.07.2017 14:00;22;33,6;18;0;400
21.07.2017 12:00;21;33,4;18;5,8;400
21.07.2017 10:00;20;33,3;19;5,8;400
21.07.2017 8:00;18;33,9;16;5,9;400
21.07.2017 6:00;17;33,7;14;5,9;400
21.07.2017 4:00;18;33,5;13;5,9;400
21.07.2017 2:00;17;33,3;10;5,9;400
21.07.2017;19;33,4;11;5,9;400
20.07.2017 22:00;21;33,8;12;5,8;500
20.07.2017 20:00;23;33,7;15;5,8;500
20.07.2017 18:00;23;33,5;15;5,8;400
20.07.2017 16:00;23;33,7;15;5,8;400
20.07.2017 14:00;23;33,8;15;5,8;400
20.07.2017 12:00;22;33,9;15;5,8;400
20.07.2017 10:00;22;33,5;16;5,8;400
20.07.2017 8:00;20;33,6;15;5,8;400
20.07.2017 6:00;18;33,9;15;5,8;400
20.07.2017 4:00;18;33,9;15;5,9;400
20.07.2017 2:00;19;33,9;10;5,9;400
20.07.2017;19;33,5;9;5,9;400
19.07.2017 22:00;19;33,5;6;5,8;500
19.07.2017 20:00;20;33,9;8;5,8;400
19.07.2017 18:00;22;34;10;5,8;400
19.07.2017 16:00;22;33,5;10;5,8;400
19.07.2017 14:00;22;33,8;10;5,8;500
19.07.2017 12:00;26;33,9;16;5,9;100
19.07.2017 10:00;24;33,9;13;6,3;100
19.07.2017 8:00;20;33,6;11;6,5;100
19.07.2017 6:00;18;33,8;8;6,4;100
19.07.2017 4:00;18;34,1;8;6,3;100
19.07.2017 2:00;20;34,2;10;6,1;100
19.07.2017;24;33,5;10;6,1;200
18.07.2017 22:00;23;33,8;9;5,9;800
18.07.2017 8:00;17;28,9;15;6;200
18.07.2017 6:00;16;33,7;14;5,9;400
18.07.2017 4:00;16;33,7;14;5,9;400
18.07.2017 2:00;16;34;14;5,9;400
18.07.2017;16;34,2;14;5,8;400
17.07.2017 22:00;17;33,8;15;5,8;400
17.07.2017 20:00;18;33,6;17;5,8;400
17.07.2017 18:00;19;33,9;17;5,8;400
17.07.2017 16:00;24;33,4;16;5,9;400
17.07.2017 14:00;20;33,4;14;5,9;400
17.07.2017 12:00;20;33,7;15;5,9;400
17.07.2017 10:00;20;33,8;14;5,9;400
17.07.2017 8:00;18;33,5;13;5,9;300
17.07.2017 6:00;16;33,6;11;5,9;400
17.07.2017 4:00;15;33,8;12;5,9;400
17.07.2017 2:00;13;33,8;10;5,8;400
17.07.2017;14;33,5;12;5,8;400
16.07.2017 22:00;15;33,7;12;5,8;500
16.07.2017 20:00;17;33,8;13;5,8;400
16.07.2017 18:00;17;33,9;15;5,8;400
16.07.2017 16:00;17;34,1;17;5,8;400
16.07.2017 14:00;16;34;18;5,8;400
16.07.2017 12:00;16;33,6;18;5,8;500
16.07.2017 10:00;15;33,7;17;5,8;500
16.07.2017 8:00;15;33,7;17;5,8;400
16.07.2017 6:00;15;33,8;15;5,9;400
16.07.2017 4:00;15;33,9;12;5,9;400
16.07.2017 2:00;16;34;13;5,9;400
16.07.2017;16;34;13;5,8;400
15.07.2017 22:00;17;34;13;5,8;400
15.07.2017 20:00;17;34;14;5,7;500
15.07.2017 18:00;19;34,1;17;5,8;400
15.07.2017 16:00;20;34,2;18;5,8;300
15.07.2017 14:00;18;34,2;14;5,8;400
15.07.2017 12:00;18;34,2;15;5,8;400
15.07.2017 10:00;15;34,3;14;5,7;400
15.07.2017 8:00;14;34,3;12;5,8;300
15.07.2017 6:00;14;34,3;12;5,8;400
15.07.2017 4:00;15;34,3;14;5,8;400
15.07.2017 2:00;15;33,6;14;5,8;400
15.07.2017;15;33,8;14;5,8;400
14.07.2017 22:00;17;33,8;15;5,8;500
14.07.2017 20:00;17;33,9;15;5,8;400
14.07.2017 18:00;17;34;15;5,9;400
14.07.2017 16:00;17;34;15;5,9;500
14.07.2017 14:00;18;33,7;15;5,9;500
14.07.2017 12:00;18;33,9;15;5,9;300
14.07.2017 10:00;17;34,2;13;6;400
14.07.2017 8:00;17;34,2;11;6;500
14.07.2017 6:00;17;34,3;11;6;500
14.07.2017 4:00;17;34,7;11;5,9;400
14.07.2017 2:00;17;34,8;11;5,9;400
14.07.2017;17;34,6;11;5,9;400
13.07.2017 22:00;16;34,6;8;5,8;600
13.07.2017 20:00;16;34,5;8;5,8;500
13.07.2017 18:00;17;34,4;11;5,7;500
13.07.2017 16:00;15;34,4;23;5,8;200
13.07.2017 14:00;14;34,5;23;5,8;100
13.07.2017 12:00;14;34,5;20;5,8;100
13.07.2017 10:00;14;35;19;5,9;100
13.07.2017 8:00;14;34,9;19;5,9;100
13.07.2017 6:00;14;34,9;19;5,9;100
13.07.2017 4:00;14;34,7;19;6;100
13.07.2017 2:00;14;35;20;5,9;100
13.07.2017;14;35,4;20;5,9;100
12.07.2017 22:00;15;35,1;22;5,9;100
12.07.2017 20:00;16;35,1;24;5,9;100
12.07.2017 18:00;17;33,8;20;5,9;100
12.07.2017 16:00;18;33,5;11;5,9;400
12.07.2017 14:00;18;33,8;11;5,9;400
12.07.2017 12:00;17;33,9;11;5,9;400
12.07.2017 10:00;15;33,5;13;5,9;400
12.07.2017 8:00;15;33,8;13;5,9;300
12.07.2017 6:00;14;33,9;12;5,9;400
12.07.2017 4:00;13;33,5;12;5,9;400
12.07.2017 2:00;14;33,7;10;5,9;400
12.07.2017;14;33,9;10;5,9;400
11.07.2017 22:00;14;34;10;5,8;500
11.07.2017 20:00;15;34,4;10;5,7;400
11.07.2017 18:00;15;34,6;12;5,8;400
11.07.2017 16:00;14;34,6;15;5,8;500
11.07.2017 14:00;14;34,3;16;5,8;400
11.07.2017 12:00;14;33,8;15;5,9;400
11.07.2017 10:00;14;33,9;13;5,9;400
11.07.2017 8:00;14;33,8;12;5,9;500
11.07.2017 6:00;13;33,8;11;5,8;500
11.07.2017 4:00;13;33,8;10;6;400
11.07.2017 2:00;13;33,8;10;5,9;400
11.07.2017;13;33,9;10;5,9;400
10.07.2017 22:00;14;33,9;11;5,9;600
10.07.2017 20:00;15;33,5;11;5,8;500
10.07.2017 18:00;16;33,8;13;5,8;400
10.07.2017 16:00;16;33,8;12;5,8;400
10.07.2017 14:00;15;33,8;10;5,8;400
10.07.2017 12:00;15;33,4;14;5,8;400
10.07.2017 10:00;15;33,7;13;5,7;400
10.07.2017 8:00;13;33,9;12;5,8;300
10.07.2017 6:00;13;34,1;11;5,8;400
10.07.2017 4:00;14;34,3;11;5,8;400
10.07.2017 2:00;14;34,3;11;5,8;400
10.07.2017;14;34;11;5,8;500
09.07.2017 22:00;14;33,3;11;5,7;500
09.07.2017 20:00;15;33;12;5,7;500
09.07.2017 18:00;15;33,5;13;5,8;500
09.07.2017 16:00;15;33;13;5,9;500
09.07.2017 14:00;14;32,9;12;6;400
09.07.2017 12:00;14;33,4;12;5,9;600
09.07.2017 10:00;14;33,2;13;5,9;500
09.07.2017 8:00;14;33;13;5,9;500
09.07.2017 6:00;14;33,2;13;5,9;400
09.07.2017 4:00;14;33,6;15;5,9;400
09.07.2017 2:00;14;33,6;15;5,9;400
09.07.2017;14;33,1;15;5,9;400
08.07.2017 22:00;14;33,5;14;5,8;500
08.07.2017 20:00;14;33,7;14;5,8;500
08.07.2017 18:00;14;33,4;16;5,8;400
08.07.2017 16:00;14;33,3;12;5,8;500
08.07.2017 14:00;14;32,6;11;5,8;500
08.07.2017 12:00;14;32,5;11;5,8;500
08.07.2017 10:00;15;32,7;12;5,8;500
08.07.2017 8:00;15;32,6;11;5,8;500
08.07.2017 6:00;15;32,7;11;5,8;500
08.07.2017 4:00;15;32,6;11;5,9;500
08.07.2017 2:00;14;32,7;10;5,9;500
08.07.2017;14;32,8;10;5,9;500
07.07.2017 22:00;14;32,9;10;5,9;500
07.07.2017 20:00;14;33;10;5,9;600
07.07.2017 18:00;13;33,1;9;5,9;600
07.07.2017 16:00;12;33,2;10;5,9;500
07.07.2017 14:00;12;33,3;10;5,9;500
07.07.2017 12:00;12;33,1;10;5,9;500
07.07.2017 10:00;12;32,6;10;5,9;500
07.07.2017 8:00;12;32,3;10;5,9;600
07.07.2017 6:00;12;32,5;8;5,9;600
07.07.2017 4:00;12;32,8;8;5,9;500
07.07.2017 2:00;12;33;8;5,9;500
07.07.2017;12;32,8;8;5,9;500
06.07.2017 22:00;12;32,5;8;5,8;500
06.07.2017 20:00;12;32,3;8;5,8;600
06.07.2017 18:00;12;32,1;8;5,9;500
06.07.2017 16:00;12;32,3;8;5,9;500
06.07.2017 12:00;13;32,6;9;5,9;500
06.07.2017 10:00;12;32,2;8;5,9;600
06.07.2017 8:00;12;32,3;8;5,9;400
06.07.2017 6:00;12;32,4;8;5,9;500
06.07.2017 4:00;13;32,3;10;6;400
06.07.2017 2:00;15;32,3;10;5,9;400
06.07.2017;15;32,1;10;5,9;400
05.07.2017 22:00;15;32;10;5,9;500
05.07.2017 20:00;15;32,2;10;5,9;500
05.07.2017 18:00;15;32,5;10;5,9;500
05.07.2017 16:00;13;32,8;10;5,9;400
05.07.2017 14:00;13;32,9;10;5,8;500
05.07.2017 12:00;13;32,5;13;5,8;300
05.07.2017 10:00;13;32;14;5,9;400
05.07.2017 8:00;13;32,3;11;5,9;500
05.07.2017 6:00;12;32,4;10;5,8;500
05.07.2017 4:00;12;32,6;10;5,8;400
05.07.2017 2:00;12;32,7;10;5,8;400
05.07.2017;12;32,6;10;5,8;400
04.07.2017 22:00;12;32,6;11;5,8;500
04.07.2017 20:00;13;32,8;11;5,7;500
04.07.2017 18:00;13;32,8;11;5,9;200
04.07.2017 16:00;13;32,2;11;5,9;500
04.07.2017 14:00;13;32,2;11;5,9;500
04.07.2017 12:00;13;32,2;10;5,9;500
04.07.2017 10:00;13;32,5;10;6;500
04.07.2017 8:00;13;33;10;6;500
04.07.2017 6:00;13;33,4;10;5,9;600
04.07.2017 4:00;13;33,3;11;5,8;400
04.07.2017 2:00;0;32,9;0;0;400
04.07.2017;13;32,6;11;5,8;500
03.07.2017 22:00;13;32,8;11;5,8;600
03.07.2017 20:00;13;33;11;5,8;500
03.07.2017 18:00;13;33,3;11;5,8;500
03.07.2017 16:00;13;33,5;12;5,8;500
03.07.2017 14:00;13;33,3;13;5,8;500
03.07.2017 12:00;13;32,8;13;5,8;500
03.07.2017 10:00;13;32,8;13;5,8;500
03.07.2017 8:00;13;33,1;13;5,9;500
03.07.2017 6:00;13;33,5;13;5,9;500
03.07.2017 4:00;13;33,7;13;5,9;500
03.07.2017 2:00;13;33,8;12;5,9;500
03.07.2017;13;33,6;12;5,9;500
02.07.2017 22:00;13;33,6;11;5,9;500
02.07.2017 20:00;13;33,1;11;5,9;600
02.07.2017 18:00;13;32,7;12;5,8;600
02.07.2017 16:00;13;32,7;9;5,9;500
02.07.2017 12:00;13;33,2;9;5,9;500
02.07.2017 10:00;13;33,4;9;5,9;500
02.07.2017 8:00;13;33,4;9;5,9;500
02.07.2017 6:00;12;33,1;11;5,9;400
02.07.2017 4:00;10;32,7;12;5,8;400
02.07.2017 2:00;10;32,8;12;5,9;500
02.07.2017;10;33;12;5,9;500
01.07.2017 22:00;10;33,1;12;5,9;500
01.07.2017 20:00;10;33,2;13;5,9;600
01.07.2017 18:00;14;33,2;14;5,8;500
01.07.2017 16:00;14;33;14;5,9;500
01.07.2017 14:00;14;32,7;15;5,9;500
01.07.2017 12:00;14;32,7;14;5,8;500
01.07.2017 10:00;14;32,9;15;5,8;500
01.07.2017 8:00;14;33,1;14;5,9;500
01.07.2017 6:00;12;33,3;14;5,9;600
01.07.2017 4:00;12;33,4;11;5,9;500
01.07.2017 2:00;12;33,2;11;5,9;500
01.07.2017;13;32,7;11;5,9;500
30.06.2017 22:00;13;32,5;11;5,9;600
30.06.2017 20:00;13;32,2;11;5,8;500
30.06.2017 18:00;13;32,3;12;5,9;500
30.06.2017 16:00;11;33;12;5,9;500
30.06.2017 14:00;11;33,2;12;5,8;500
30.06.2017 12:00;11;33,1;11;5,9;500
30.06.2017 10:00;11;32,8;12;5,9;500
30.06.2017 8:00;11;32,9;13;5,9;500
30.06.2017 6:00;12;32,8;12;5,8;500
30.06.2017 4:00;12;33,1;12;5,8;400
30.06.2017 2:00;12;33,3;13;5,8;500
30.06.2017;12;33,3;13;5,8;500
29.06.2017 22:00;13;32,9;13;5,8;500
29.06.2017 20:00;15;32,6;13;5,8;500
29.06.2017 18:00;15;32,8;13;5,8;600
29.06.2017 16:00;15;33;13;5,8;500
29.06.2017 14:00;17;33,4;15;5,9;400
29.06.2017 12:00;16;33,4;14;5,8;500
29.06.2017 10:00;15;33,4;13;5,8;500
29.06.2017 8:00;15;33,3;13;5,9;500
29.06.2017 6:00;13;33,1;10;5,8;600
29.06.2017 4:00;12;33,1;12;5,9;400
29.06.2017 2:00;13;33,7;11;5,9;400
29.06.2017;13;33,6;11;5,9;500
28.06.2017 22:00;13;33,4;9;5,9;600
28.06.2017 20:00;15;32,8;13;5,8;500
28.06.2017 18:00;15;32,5;13;5,8;500
28.06.2017 16:00;13;32,5;13;5,8;400
28.06.2017 14:00;13;32,4;14;5,8;400
28.06.2017 12:00;13;32,9;12;5,8;400
28.06.2017 10:00;13;33,4;12;5,8;500
28.06.2017 8:00;13;33,4;11;5,9;500
28.06.2017 6:00;13;33,3;11;0;500
28.06.2017 4:00;13;32,7;14;0;500
28.06.2017 2:00;13;32,7;14;5,9;500
28.06.2017;13;32,8;14;5,9;500
27.06.2017 22:00;13;33,2;14;5,9;500
27.06.2017 20:00;13;33,4;13;5,9;600
27.06.2017 18:00;14;33,5;14;5,8;600
27.06.2017 16:00;16;33,3;13;5,9;400
27.06.2017 14:00;16;33;13;5,9;500
27.06.2017 12:00;16;32,7;14;5,9;400
27.06.2017 10:00;15;32,5;13;5,9;400
27.06.2017 8:00;14;32,5;12;5,9;500
27.06.2017 6:00;12;32,9;10;5,9;500
27.06.2017 4:00;12;33,2;10;5,9;500
27.06.2017 2:00;12;33,6;12;5,9;500
27.06.2017;12;33,3;12;5,9;500
26.06.2017 22:00;12;33;10;5,8;600
